sparcl_id,targetid,ra,dec,wavelength_peak,flux_peak,snr,fwhm_angstrom,spectype,is_airglow,notes
00000b43-9caa-11ee-9f5c-525400ad1336,39627830648111502,217.01837477418772,1.6390539095168433,5003.200000000319,36.29208755493164,10.822983279477498,3.2000000000007276,GALAXY,False,CANDIDATE
00000b43-9caa-11ee-9f5c-525400ad1336,39627830648111502,217.01837477418772,1.6390539095168433,5153.600000000353,33.82239532470703,10.457099192476527,4.0000000000009095,GALAXY,False,CANDIDATE
00000b43-9caa-11ee-9f5c-525400ad1336,39627830648111502,217.01837477418772,1.6390539095168433,6754.400000000226,101.84940338134766,36.407179532228724,2.4000000000005457,GALAXY,False,CANDIDATE
00000b43-9caa-11ee-9f5c-525400ad1336,39627830648111502,217.01837477418772,1.6390539095168433,6776.000000000231,39.21692657470703,13.499133777782026,3.2000000000007276,GALAXY,False,CANDIDATE
00000b43-9caa-11ee-9f5c-525400ad1336,39627830648111502,217.01837477418772,1.6390539095168433,6912.800000000262,35.943458557128906,16.38836071184894,3.2000000000007276,GALAXY,False,CANDIDATE
00000b43-9caa-11ee-9f5c-525400ad1336,39627830648111502,217.01837477418772,1.6390539095168433,6928.000000000266,26.98629379272461,11.470761235785986,4.0000000000009095,GALAXY,False,CANDIDATE
00000b43-9caa-11ee-9f5c-525400ad1336,39627830648111502,217.01837477418772,1.6390539095168433,9809.60000000052,22.283390045166016,9.986070972764889,4.800000000001091,GALAXY,False,CANDIDATE
00008035-9b9f-11ee-a2e7-525400ad1336,39633153953892919,237.34523416715962,44.14579114019416,5884.000000000028,7.882721900939941,10.868034929684052,3.2000000000007276,GALAXY,False,CANDIDATE
00008035-9b9f-11ee-a2e7-525400ad1336,39633153953892919,237.34523416715962,44.14579114019416,7944.000000000096,25.59335708618164,32.24725158427975,4.0000000000009095,GALAXY,False,CANDIDATE
00008035-9b9f-11ee-a2e7-525400ad1336,39633153953892919,237.34523416715962,44.14579114019416,7968.800000000102,11.905074119567871,13.899594305721859,4.0000000000009095,GALAXY,False,CANDIDATE
0000dc0a-9cfa-11ee-ba49-525400ad1336,39632955227768131,134.79128845319127,33.7403106910686,8360.000000000191,1.3523175716400146,8.98193805331475,4.0000000000009095,GALAXY,False,CANDIDATE
0000de32-9af4-11ee-8d9f-525400ad1336,39633274825344407,178.57856084535504,51.81264743655153,7008.000000000284,7.282395362854004,8.734685334340256,1.6000000000003638,GALAXY,False,CANDIDATE
00015bf5-9bd9-11ee-92ea-525400ad1336,39627933022683911,209.40324470445736,5.933020695772773,7117.600000000309,15.443855285644531,13.299620540345474,4.800000000001091,GALAXY,False,CANDIDATE
00017706-9c72-11ee-ba2c-525400ad1336,39633103534165185,109.349562988491,41.427880295262,7127.200000000311,1.969931960105896,8.530890138857906,3.2000000000007276,GALAXY,False,CANDIDATE
00017706-9c72-11ee-ba2c-525400ad1336,39633103534165185,109.349562988491,41.427880295262,7344.00000000036,2.3514065742492676,8.035712677092068,4.0000000000009095,GALAXY,False,CANDIDATE
00017706-9c72-11ee-ba2c-525400ad1336,39633103534165185,109.349562988491,41.427880295262,9621.600000000479,4.766069412231445,14.739911365682415,4.800000000001091,GALAXY,False,CANDIDATE
0001957a-9d51-11ee-b908-525400ad1336,39633437677584545,140.79955719670383,64.41217750628078,7420.000000000377,1.6517152786254883,10.323547218012152,3.2000000000007276,GALAXY,False,CANDIDATE
0001b7f1-9c28-11ee-b717-525400ad1336,39627758237649607,221.09305851490288,-1.216690720873623,7544.800000000406,12.543034553527832,10.450619172096529,4.0000000000009095,GALAXY,False,CANDIDATE
000217ea-9d12-11ee-bf0c-525400ad1336,39633304579736497,216.70472848176794,53.79339490100105,5568.0000000004475,10.424835205078125,12.770418378712712,1.6000000000003638,GALAXY,False,CANDIDATE
000217ea-9d12-11ee-bf0c-525400ad1336,39633304579736497,216.70472848176794,53.79339490100105,7298.40000000035,5.978034496307373,12.786246571243884,2.4000000000005457,GALAXY,False,CANDIDATE
00025f1d-9b28-11ee-86a5-525400ad1336,39633563565426663,125.00454708283172,82.92405418272801,5692.000000000476,19.911327362060547,15.529859151912753,4.0000000000009095,GALAXY,False,CANDIDATE
00025f1d-9b28-11ee-86a5-525400ad1336,39633563565426663,125.00454708283172,82.92405418272801,5862.400000000023,20.700807571411133,17.61892828826004,4.800000000001091,GALAXY,False,CANDIDATE
0002677a-9c53-11ee-9550-525400ad1336,39628517872238920,234.83438828632467,31.644291371072466,6334.400000000131,2.7620909214019775,8.422033615439998,3.2000000000007276,GALAXY,False,CANDIDATE
0002677a-9c53-11ee-9550-525400ad1336,39628517872238920,234.83438828632467,31.644291371072466,6339.200000000132,3.124119520187378,9.711381053513614,4.0000000000009095,GALAXY,False,CANDIDATE
0002677a-9c53-11ee-9550-525400ad1336,39628517872238920,234.83438828632467,31.644291371072466,8264.80000000017,2.0030148029327393,8.78758840813771,4.0000000000009095,GALAXY,False,CANDIDATE
0002677a-9c53-11ee-9550-525400ad1336,39628517872238920,234.83438828632467,31.644291371072466,8512.000000000226,8.454233169555664,26.72593239891167,4.0000000000009095,GALAXY,False,CANDIDATE
00029530-9c11-11ee-980e-525400ad1336,39633123125759478,235.4320509667637,42.509376408471105,9192.00000000038,4.184195041656494,13.423436923588946,4.0000000000009095,GALAXY,False,CANDIDATE
00033d7c-9b84-11ee-8bd3-525400ad1336,39633421911195991,189.9026215050851,63.023040133152556,4141.600000000123,24.59619903564453,14.646207968853203,3.2000000000007276,GALAXY,False,CANDIDATE
00033d7c-9b84-11ee-8bd3-525400ad1336,39633421911195991,189.9026215050851,63.023040133152556,5399.200000000409,12.447175025939941,18.24053087918897,4.0000000000009095,GALAXY,False,CANDIDATE
00033d7c-9b84-11ee-8bd3-525400ad1336,39633421911195991,189.9026215050851,63.023040133152556,5508.000000000434,12.517152786254883,17.913794056465647,3.2000000000007276,GALAXY,False,CANDIDATE
00033d7c-9b84-11ee-8bd3-525400ad1336,39633421911195991,189.9026215050851,63.023040133152556,5560.800000000446,37.205650329589844,35.89392765395582,2.4000000000005457,GALAXY,False,CANDIDATE
00033d7c-9b84-11ee-8bd3-525400ad1336,39633421911195991,189.9026215050851,63.023040133152556,7289.600000000348,31.018085479736328,44.68014404920731,3.2000000000007276,GALAXY,False,CANDIDATE
00033d7c-9b84-11ee-8bd3-525400ad1336,39633421911195991,189.9026215050851,63.023040133152556,7460.0000000003865,4.19040060043335,9.223455536839154,4.800000000001091,GALAXY,False,CANDIDATE
00047ca4-9d4e-11ee-9c69-525400ad1336,39628340566429769,195.72027845021728,23.50005893882484,7134.4000000003125,29.35428810119629,15.665442932143737,4.0000000000009095,GALAXY,False,CANDIDATE
00047d3b-9cf8-11ee-be5d-525400ad1336,39633094990366095,154.3802188131582,40.9762037246951,6716.000000000217,6.536736011505127,15.205153712171446,4.0000000000009095,GALAXY,False,CANDIDATE
00047d3b-9cf8-11ee-be5d-525400ad1336,39633094990366095,154.3802188131582,40.9762037246951,9066.40000000035,21.040088653564453,35.39078962075052,4.0000000000009095,GALAXY,False,CANDIDATE
00047d3b-9cf8-11ee-be5d-525400ad1336,39633094990366095,154.3802188131582,40.9762037246951,9094.400000000358,9.345311164855957,14.637575958215262,4.0000000000009095,GALAXY,False,CANDIDATE
00047d3b-9cf8-11ee-be5d-525400ad1336,39633094990366095,154.3802188131582,40.9762037246951,9278.4000000004,4.056221961975098,10.650388777772697,4.800000000001091,GALAXY,False,CANDIDATE
00047d3b-9cf8-11ee-be5d-525400ad1336,39633094990366095,154.3802188131582,40.9762037246951,9298.400000000405,3.8985769748687744,8.897602465267802,4.800000000001091,GALAXY,False,CANDIDATE
0004f75a-9afb-11ee-89dc-525400ad1336,39633282664499010,214.72495512722892,52.150232355909395,9148.000000000371,2.1889500617980957,10.104405880162878,4.800000000001091,GALAXY,False,CANDIDATE
00055486-9b25-11ee-80dd-525400ad1336,39633446334631238,270.154968020005,65.21425089264835,9553.600000000462,5.211462020874023,8.262574527108546,4.800000000001091,GALAXY,False,CANDIDATE
000559d5-9ba8-11ee-9761-525400ad1336,39633355603445584,182.54623376561784,57.44933371332509,8525.600000000228,15.481714248657227,11.015977637160656,4.0000000000009095,GALAXY,False,CANDIDATE
00055f49-9cac-11ee-bbfe-525400ad1336,39633480904083817,137.58512938082166,69.01215602517163,8832.000000000298,1.2416681051254272,8.040842919011126,3.2000000000007276,GALAXY,False,CANDIDATE
0005beb5-9b8e-11ee-aa9b-525400ad1336,39627823492634212,150.74348109658766,1.5948774024048968,7374.400000000367,6.165132522583008,13.344221511491934,3.2000000000007276,GALAXY,False,CANDIDATE
0005cde9-9b7c-11ee-81f8-525400ad1336,39628340562233386,195.37300119932448,23.43627185178478,7395.200000000372,13.749285697937012,9.845340585660788,4.0000000000009095,GALAXY,False,CANDIDATE
